"Assign a Customer Group","Aseta käyttäjäryhmä"
"Average Sale","Myynnin keskiarvo"
"Back","Takaisin"
"Back - link to the previously viewed page","Takaisin - linkki aikaisemmin näytetylle sivulle"
"Back to Login","Takaisin sisäänkirjautumiseen"
"Bad request.","Epäselvä pyyntö."
"Based on the VAT ID, the customer would belong to the Customer Group %s.","Perustuen y-tunnukseen, asiakkaan oletetaan kuuluvan asiakasryhmään %s."
"Bill to Name","Lasku nimellä"
"Bought From","Kauppa"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Oman tilin luomisesta on monenlaista hyötyä. Se  nopeuttaa tilauksen tekemistä, sallii useiden toimitusosoitteiden käyttämisen ja antaa mahdollisuuden seurata tilausten etenemistä."
"CSV","CSV"
"Cancel","Peruuta"
"Cannot save a new password.","Uutta salasanaa ei voi tallentaa."
"Cannot save address.","Osoitetta ei voi tallentaa."
"Cannot save the customer.","Asiakasta ei voi tallentaa."
"Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.","Asiakkaan tiliä ei voida jakaa globaalisti, koska joillakin asiakastileillä eri sivuistoissa on sama sähköpostiosoite ja niitä ei voida yhdistää."
"Change Account Password","Vaihda tilin salasana"
"Change Billing Address","Muuta maksuosoitetta"
"Change Password","Vaihda salasana"
"Change Shipping Address","Muuta toimitusosoitetta"
"City","Postitoimipaikka"
"Company","Yritys"
"Config","Config"
"Configure","Muokkaa"
"Confirm New Password","Vahvista uusi salasana"
"Confirm Password","Vahvista salasana"
"Confirmation Link Email","Vahvistussähköposti"
"Confirmed","Vahvistettu"
"Contact Information","Yhteystiedot"
"Continue Shopping","Jatka ostoksia"
"Country","Maa"
"Create","Lisää"
"Create New Account Options","Uuden tilin lisäämisen valinnat"
"Create New Customer Account","Lisää uusi asiakastili"
"Create Order","Lisää tilaus"
"Create an Account","Luo oma tili"
"Create customer","Lisää asiakas"
"Create customer address","Lisää asiakkaan osoite"
"Current Password","Nykyinen salasana"
"Customer","Asiakas"
"Customer API","Asiakas API"
"Customer Account Edit Form","Asiakastilin muokkauslomake"
"Customer Account Login Form","Asiakastilin sisäänkirjautumislomake"
"Customer Account Logout Success","Asiakastilin ulkoskirjautuminen onnistunut -lomake"
"Customer Account Registration Form","Asiakkaan tilin rekisteröintilomake"
"Customer Addresses","Asiakkaan osoitteet"
"Customer Configuration","Asiakasasetukset"
"Customer Forgot Password Form","Asiakkaan unohtuneen salasanan -lomake"
"Customer Group","Asiakasryhmä"
"Customer Groups","Asiakasryhmät"
"Customer Information","Asiakastiedot"
"Customer Login","Asiakkaan sisäänkirjautuminen"
"Customer My Account (All Pages)","Asiakkaan Oma tili (kaikki sivut)"
"Customer My Account Address Book","Asiakkaan Oma tili -osoitekirja"
"Customer My Account Address Edit Form","Asiakkaan Oma tili -osoitteen muokkauslomake"
"Customer My Account Dashboard","Asiakkaan Oma tili -ilmoitustaulu"
"Customer Since","Asiakkaana alkaen"
"Customer View","Asiakasnäkymä"
"Customer collection expected.","Customer collection expected."
"Customer email is required","Asiakkaan sähköposti on pakollinen"
"Customer website ID must be specified when using the website scope","Asiakkaan sivuston tunniste on määriteltävä kun käytetään sivustonäkymää."
"Customer will stay on the current page if ""No"" is selected.","Jos valitaan ""Ei"", asiakas pysyy samalla sivulla."
"Customers","Asiakkaat"
"Customers Only","Vain asiakkaille"
"Customers Section","Asiakas -osio"
"DD","PP"
"Date","Päivämäärä"
"Date Added","Lisätty"
"Date of Birth","Syntymäaika"
"Day","Päivä"
"Days in Wishlist","Päiviä kauppalistalla"
"Default Addresses","Oletusosoitteet"
"Default Billing Address","Oletusmaksuosoite"
"Default Email Domain","Oletussähköpostin palvelin"
"Default Group","Oletusryhmä"
"Default Shipping Address","Oletustoimitusosoite"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Default Value for Disable Automatic Group Changes Based on VAT ID"
"Default Welcome Email","Oletus tervetuloasähköposti"
"Delete","Poista"
"Delete Address","Poista osoite"
"Delete Customer","Poista asiakas"
"Delete Customer Group","Poista asiakasryhmä"
"Delete customer","Poista asiakas"
"Delete customer address","Poista asiakkaan osoite"
"Deleted Stores","Poistetut kaupat"
"Details","Kuvaus"
"Disabled","Pois käytöstä"
"Edit","Muokkaa"
"Edit Account Info","Muokkaa tilin tietoja"
"Edit Account Information","Muokkaa tilin tietoja"
"Edit Address","Muuta osoitetta"
"Edit Address Entry","Muokkaa osoitetietoa"
"Edit Customer Group ""%s""","Muokkaa asiakasryhmää ""%s"""
"Edit Customer Groups","Muokkaa asiakasryhmiä"
"Edit Customer's Address","Asiakkaan osoitteen muokkaaminen"
"Edit Group","Muokkaa ryhmää"
"Edit Newsletters","Muokkaa uutiskirjeitä"
"Email","Sähköposti"
"Email Address","Sähköpostiosoite"
"Email Sender","Sähköpostin lähettäjä"
"Email:","Sähköposti:"
"Enable Automatic Assignment to Customer Group","Ota käyttöön automaattinen asiakasryhmään liittäminen "
"Entity collection is expected.","Kokonaisuuskokoelma on pakollinen."
"Excel XML","Excel  XML"
"Failed to confirm customer account.","Asiakastilin vahvistaminen epäonnistui."
"Fax","Faksi"
"First Name","Etunimi"
"Forgot Email Template","Unohtunut salasana -sähköpostipohja"
"Forgot Password","Unohtunut salasana"
"Forgot Your Password","Salasana unohtunut"
"Forgot Your Password?","Salasana unohtunut?"
"Forgot and Remind Email Sender","Unohtunut salasana ja muistutussähköpostin lähettäjä"
"Form Fields Before","Lomakkeen kentät ennen"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","Omalla ilmoitustaululla näet viimeisimmät tilaukset ja voit päivittää omia tietoja."
"Gender","Sukupuoli"
"Gender is required.","Sukupuoli on pakollinen."
"General Subscription","Yleinen uutiskirje"
"Generate Human-Friendly Customer ID","Luo asiakasystävällinen asiakasnumero"
"Global","Globaali"
"Grand Total","Loppusumma"
"Group","Ryhmä"
"Group Information","Ryhmän tiedot"
"Group Name","Ryhmän nimi"
"Group for Invalid VAT ID","Virheellisten y-tunnusten ryhmä"
"Group for Valid VAT ID - Domestic","Oikeiden y-tunnusten ryhmä - kotimaiset"
"Group for Valid VAT ID - Intra-Union","Oikeiden y-tunnusten ryhmä - EU-maat"
"Guest","Vieras"
"HTML","HTML"
"Hello, %s!","Hei, %s!"
"ID","Tunniste"
"IP Address","IP-osoite"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Jos verkkokaupasta löytyy osoitteeseen %s liitetty tili, sinulle lähetetään sähköposti jolla voit asettaa uuden salasanan."
"If you are a registered VAT customer, please click <a href=""%s"">here</a> to enter you billing address for proper VAT calculation","Jos sinulla on alv-numero , paina <a href=""%s"">tästä</a> lisätäksesi maksuosoite oikean arvonlisäveron laskemiseksi"
"If you are a registered VAT customer, please click <a href=""%s"">here</a> to enter you shipping address for proper VAT calculation","Jos sinulla on alv-numero , paina <a href=""%s"">tästä</a> lisätäksesi toimitusosoite oikean arvonlisäveron laskemiseksi"
"If you believe this is an error, please contact us at %s","Jos epäilet virhettä, ota yhteyttä asiakaspalveluun %s"
"If you have an account with us, please log in.","Jos sinulla on jo oma tili, kirjaudu sisään verkkokauppaan."
"Invalid attribute option specified for attribute %s (%s), skipping the record.","Ominaisuudelle %s (%s) on määritelty virheellinen ominaisuuden vaihtoehto, hypätään tietueen yli."
"Invalid attribute set specified, skipping the record.","Ominaisuuskokoelma on määritelty virheellisesti,  hypätään tietueen yli."
"Invalid billing address for (%s)","Asiakkaalla %s on virheellinen maksuosoite."
"Invalid current password","Salasana on väärin."
"Invalid customer data","Asiakastieto on virheellinen."
"Invalid email address ""%s"".","Sähköpostiosoite ""%s"" on virheellinen."
"Invalid email address.","Sähköpostiosoite on virheellinen."
"Invalid login or password.","Sähköpostiosoite tai salasana on väärin tai et ole rekisteröitynyt  kauppaamme luomalla omaa tiliä."
"Invalid password reset token.","Salasanan nollaustunniste on virheellinen."
"Invalid shipping address for (%s)","Asiakkaan %s toimitusosoite on virheellinen."
"Invalid store specified, skipping the record.","Kauppa on määritelty virheellisesti, hypätään tietueen yli."
"Invalid website, skipping the record, line: %s","Sivusto on virheellinen, hypätään tietueen yli, rivi: %s"
"Last Activity","Viimeisin toiminta"
"Last Date Subscribed","Viimeisin kirjautumispäivämäärä"
"Last Date Unsubscribed","Viimeisin peruutuspäivämäärä"
"Last Name","Sukunimi"
"Last URL","Viimeisin URL-osoite"
"Leave empty for default (15 minutes).","Tyhjänä oletusarvo (15 minuuttia)."
"Leave empty for default (2). Valid range: 1-4","Tyhjänä oletusarvo 2. Sallittu alue: 1-4"
"Lifetime Sales","Myynti alusta asti"
"Log In","Kirjaudu sisään"
"Log Out","Kirjaudu ulos"
"Login","Kirjaudu sisään"
"Login Information","Kirjautumistiedot"
"Login Options","Kirjautuminen"
"Login and password are required.","Sähköpostiosoite ja salasana ovat pakollisia."
"Login or Create an Account","Kirjaudu sisään tai luo oma tili"
"MM","KK"
"Manage Addresses","Osoitteet"
"Manage Customers","Asiakkaat"
"Maximum length must be less then %s symbols","Enintään %s merkkiä."
"Missing email, skipping the record, line: %s","Sähköposti puuttuu, hypätään tietueen yli, rivi: %s"
"Missing email, skipping the record.","Sähköposti puuttuu, hypätään tietueen yli."
"Missing first name, skipping the record, line: %s","Etunimi puuttuu, hypätään tietueen yli, rivi: %s"
"Missing firstname, skipping the record.","Etunimi puuttuu, hypätään tietueen yli."
"Missing last name, skipping the record, line: %s","Sukunimi puuttuu, hypätään tietueen yli, rivi: %s"
"Missing lastname, skipping the record.","Sukunimi puutuu, hypätään tietueen yli."
"Missing website, skipping the record, line: %s","Sivusto puuttuu, hypätään tietueen yli, rivi: %s"
"Month","Kuukausi"
"My Account","Oma tili"
"My Account Wrapper","My Account Wrapper"
"My Dashboard","Oma ilmoitustaulu"
"My Orders","Tilaukset"
"Name","Nimi"
"Name and Address Options","Nimi-, osoite- ja henkilökohtaiset tiedot"
"Never","Ei koskaan"
"New Address","Uusi osoite"
"New Address Entry","Uusi osoitetieto"
"New Customer","Uusi asiakas"
"New Customer Address","Uusi asiakkaan osoite"
"New Customer Group","Uusi asiakasryhmä"
"New Customer Groups","Uudet asiakasryhmät"
"New Customers","Uudet asiakkaat"
"New Group","Uusi ryhmä"
"New Password","Uusi salasana"
"New account","Uusi tili"
"New account confirmation key","Uuden tilin vahvistus"
"New account confirmed","Uusi tili vahvistettu"
"New password field cannot be empty.","Uusi salasana -kohta ei voi olla tyhjä."
"Newsletter","Uutiskirje"
"Newsletter Finish","Uutiskirjeen loppu"
"Newsletter Information","Uutiskirjeen tiedot"
"Newsletter Received","Uutiskirje vastaanotettu"
"Newsletter Start","Uutiskirjeen alku"
"Newsletter Subscription","Uutiskirjeiden tilaus"
"Newsletters","Uutiskirjeet"
"New Here?","Uusi asiakas?"
"No Items Found","Yhtään kohdetta ei löydy."
"No Newsletter Found","Uutiskirjeitä ei löydy"
"No customer collections found","Asiakaskokoelmia ei löydy"
"No item specified.","Yhtään kohdetta ei ole määritelty."
"Not Sent","Ei ole lähetetty"
"Not confirmed, can login","Ei vahvistettu, kirjautuminen sallittu"
"Not confirmed, cannot login","Ei vahvistettu, kirjautuminen estetty"
"Number of Lines in a Street Address ","Katuosoitteen rivien määrä "
"Offline","Ei sisäänkirjautuneena"
"Online","Sisäänkirjautuneena"
"Online Customers","Sisäänkirjautuneena olevat asiakkaat"
"Online Customers Options","Sisäänkirjautuneiden asiakkaiden vaihtoehdot"
"Online Minutes Interval","Kirjautumisen aikakatkaisu minuutteina"
"Order #","Tilaus "
"Order Total","Tilauksen loppusumma"
"Orders","Tilaukset"
"PDF","PDF"
"Password","Salasana"
"Password Management","Salasana"
"Password Options","Salasanat"
"Password forgotten","Salasana unohtunut"
"Password:","Salasana:"
"Paused","Keskeytetty"
"Pending","Odottaa"
"Per Website","/ sivusto"
"Personal Information","Henkilökohtaiset tiedot"
"Please enter a number 1 or greater in this field.","Kirjoita numero 1 tai suurempi."
"Please enter a valid date between %s and %s at %s.","Anna päivämäärä väliltä %s ja %s kohdassa %s."
"Please enter a valid date equal to or greater than %s at %s.","Anna päivämäärä joka on sama tai suurempi kuin %s kohdassa %s."
"Please enter a valid date less than or equal to %s at %s.","Anna päivämäärä joka on sama tai pienempi kuin %s kohdassa %s."
"Please enter the city.","Kirjoita kaupunki."
"Please enter the country.","Kirjoita maa."
"Please enter the first name.","Kirjoita etunimi."
"Please enter the last name.","Kirjoita sukunimi."
"Please enter the state/province.","Kirjoita maakunta."
"Please enter the street.","Kirjoita katuosoite."
"Please enter the telephone number.","Kirjoita puhelinnumero."
"Please enter the zip/postal code.","Kirjoita postinumero."
"Please enter your email address below. You will receive a link to reset your password.","Kirjoita sähköpostiosoite jonka olet liittänyt tiliin. Sinulle lähetetään sähköposti, jolla voit asettaa uuden salasanan."
"Please enter your email below and we'll send you confirmation link for it.","Kirjoita sähköpostiosoite jonka olet liittänyt tiliin, niin lähetämme sinulle vahvistuslinkin."
"Please enter your email.","Kirjoita sähköpostiosoite."
"Please make sure your passwords match.","Tarkista että salasanat täsmäävät."
"Please select","Valitse"
"Please select a website which contains store view","Valitse sivusto joka sisältää kauppanäkymän"
"Please select region, state or province","Valitse maakunta"
"Please, check your email for confirmation key.","Katso sähköpostistasi vahvistusavain."
"Prefix Dropdown Options","Etuliitteen pudotusvalikon vaihtoehdot"
"Price","Hinta"
"Product","Tuote"
"Product ID","Tuotenumero"
"Product Name","Tuotteen nimi"
"Product Reviews","Tuotearvostelut"
"Product Tags","Tuotteiden asiasanat"
"Purchase On","Ostettu"
"Purchased At","Ostettu"
"Purchased On","Ostospäivämäärä"
"Qty","Kpl"
"Recent Orders","Viimeisimmät tilaukset"
"Records for %s store found.","Tietueet %s -kaupalle löytyivät."
"Recovery Link Expiration Period (days)","Uusimislinkin voimassaoloaika (päivinä)"
"Redirect Customer to Account Dashboard after Logging in","Uudelleenohjaa asiakas tilin ilmoitustaululle sisäänkirjautumisen jälkeen"
"Refunded","Hyvitetty"
"Registered Customers","Rekisteröityneet asiakkaat"
"Remind Email Template","Muistutussähköpostin mallipohja"
"Remind Password","Muistutussalasana"
"Remove","Poista"
"Require Emails Confirmation","Vaadi sähköpostivahvistus"
"Reset a Password","Salasanan vaihtaminen"
"Retrieve address data","Nouda osoitetiedot"
"Retrieve address info","Nouda osoitetieto"
"Retrieve customer addresses","Nouda asiakkaan osoitteet"
"Retrieve customer data","Nouda asiakastiedot"
"Retrieve customer groups","Nouda asiakasryhmät"
"Retrieve customer info","Nouda asiakastiedot"
"Retrieve customers","Nouda asiakkaat"
"Retrieve your confirmation link here","Nouda vahvistuslinkki tästä"
"Retrieve your password here","Lähetä salasana tästä"
"SKU","Tuotenumero"
"Sales Statistics","Myyntitilastot"
"Save","Tallenna"
"Save Address","Tallenna osoite"
"Save Customer","Tallenna asiakas"
"Save Customer Group","Tallenna asiakasryhmä"
"Save Password","Tallenna salasana"
"Save and Continue Edit","Tallenna ja jatka muokkausta"
"Saved %d record(s)","%d tietuetta on tallennettu."
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Erota arvot puolipisteellä (;).<br/>Lisää puolipiste alkuun, jos haluat ensimmäisen valinnan olevan tyhjä.<br/>Tyhjänä on avoin tekstikenttä."
"Send Auto-Generated Password","Lähetä automaattisesti muodostettu salasana"
"Send From","Keneltä lähetetään"
"Send Welcome Email","Lähetä tervetuloa -viesti"
"Send Welcome Email after Confirmation","Lähetä tervetuloa -viesti vahvistuksen jälkeen"
"Send auto-generated password","Lähetä automaattisesti muodostettu salasana"
"Send confirmation link","Lähetä vahvistuslinkki"
"Sending","Lähetetään"
"Sent","Lähetetty"
"Session Start Time","Istunto alkoi"
"Set as Default Billing Address","Aseta oletusmaksuosoitteeksi"
"Set as Default Shipping Address","Aseta oletustoimitusosoitteeksi"
"Share Customer Accounts","Jaa asiakastilit"
"Shipped to First Name","Vastaanottajan etunimi"
"Shipped to Last Name","Vastaanottajan sukunimi"
"Shipped to Name","Vastaanottajan nimi"
"Shopping Cart","Ostoskori"
"Shopping Cart - %d item(s)","Ostoskori - %d tuotetta"
"Shopping Cart of %1$s - %2$d item(s)","%1$ ostoskori - %2$d tuotetta"
"Show Date of Birth","Näytä syntymäaika"
"Show Gender","Näytä sukupuoli"
"Show Middle Name (initial)","Näytä toinen etunimi (nimikirjaimet)"
"Show Prefix","Näytä etuliite"
"Show Suffix","Näytä loppuliite"
"Show Tax/VAT Number","Näytä alv-numero "
"Show VAT Number on Frontend","Näytä alv-numero kaupan puolella"
"Sign in to speed up your checkout process","Kirjaudu sisään maksaaksesi nopeammin"
"Sign Up for Newsletter","Tilaa uutiskirje"
"Skipping import row, required field ""%s"" is not defined.","Ohitetaan tuotava rivi. Vaadittua kenttää ""%s"" ei ole määritelty."
"Skipping import row, website ""%s"" field does not exist.","Hypätään tuotava rivi, sivuston ""%s"" kenttää ei ole."
"State/Province","Maakunta"
"Status","Tila"
"Store","Kauppa"
"Store View","Kauppanäkymä"
"Street Address","Katuosoite"
"Street Address %s","Katuosoite %s"
"Subject","Aihe"
"Submit","Lähetä"
"Subscribe to Newsletter","Tilaa uutiskirje"
"Subscribed to Newsletter?","Haluatko tilata uutiskirjeen?"
"Suffix Dropdown Options","Loppuliitteen pudotusvalikon vaihtoehdot"
"Tag Name","Asiasanan nimi"
"Tax Calculation Based On","Veron laskeminen perustuu"
"Tax Class","Veroluokka"
"Tax/VAT number","Alv-numero "
"Telephone","Puhelin"
"Text","Teksti"
"Text One Line","Teksti yhdellä rivillä"
"Thank you for registering with %s.","Kiitos rekisteröitymisestä %s -verkkokauppaan."
"The Date of Birth is required.","Syntymäpäivä on pakollinen."
"The TAX/VAT number is required.","Alv-numero on pakollinen."
"The VAT ID entered (%s) is not a valid VAT ID.","Annettu alv-numero (%s) ei ole oikein."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","Annettu alv-numero (%s) ei ole oikein. Asiakas kuuluisi asiakasryhmään %s."
"The VAT ID is valid. The current Customer Group will be used.","Alv-numero on oikein. Käytetään nykyistä asiakasryhmää."
"The account information has been saved.","Tilin tiedot on tallennettu."
"The address does not belong to this customer.","Osoite ei kuulu tälle asiakkaalle."
"The address has been deleted.","Osoite on poistettu."
"The address has been saved.","Osoite on tallennettu."
"The customer ID and email did not match, skipping the record, line: %s","Asiakastunnus ja sähköposti eivät täsmää, hypätään tietueen yli, rivi: %s"
"The customer does not have default billing address.","Asiakkaalla ei ole oletusmaksuosoitetta."
"The customer email (%s) already exists, skipping the record, line: %s","Sähköposti %s on jo olemassa, hypätää tietueen yli, rivi: %s"
"The customer group has been deleted.","Asiakasryhmä on poistettu."
"The customer group has been saved.","Asiakasryhmä on tallennettu."
"The customer is currently assigned to Customer Group %s.","Asiakas on tällä hetkellä liitetty asiakasryhmään %s."
"The first name cannot be empty.","Etunimi ei voi olla tyhjä."
"The group ""%s"" cannot be deleted","Ryhmää ""%s"" ei voi poistaa."
"The last name cannot be empty.","Sukunimi ei voi olla tyhjä."
"The minimum password length is %s","Salasanan vähimmäispituus on %s."
"The password cannot be empty.","Salasana ei voi olla tyhjä."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","Salasanan täytyy olla vähintään 6 merkkiä. Salasanan alussa tai lopussa olevat välilyönnit hylätään."
"The suffix that goes after name (Jr., Sr., etc.)","Nimen jälkeinen loppuliite (Jr., Sr., jne.)"
"The title that goes before name (Mr., Mrs., etc.)","Nimeä ennen oleva etuliite (Herra, Rouva, jne.)"
"There are no items in customer's wishlist at the moment","Asiakkaan kauppalistalla ei ole tällä hetkellä tuotteita."
"There are no items in customer's shopping cart at the moment","Asiakkaan ostoskorissa ei ole tällä hetkellä tuotteita."
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","Tällä sähköpostiosoitteella on jo tili. Jos olet aivan varma että tämä on sinun sähköpostiosoitteesi, <a href=""%s"">paina tästä</a> saadaksesi salasanan ja kirjautuaksesi omalle tilille."
"There was an error validating the VAT ID.","Tarkistettaessa y-tunnusta tapahtui virhe."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","Tarkistettaessa y-tunnusta ilmeni virhe. Asiakas kuuluisi asiakasryhmään %s."
"This account is not confirmed.","Asiakastiliä ei ole vahvistettu."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","Tiliä ei ole vahvistettu. <a href=""%s"">Paina tästä</a> lähettääksesi uudestaan vahistussähköpostin."
"This customer email already exists","Sähköpostiosoite on jo olemassa"
"This customer has no saved addresses.","Asiakkaalla ei ole tallennettuja osoitteita."
"This email does not require confirmation.","Sähköpostiosoite ei vaadi vahvistamista."
"This email will be sent instead of default welcome email, after account confirmation.","Tilin vahvistuksen jälkeen lähetetään tämä sähköposti oletustervetulosähköpostin sijaan."
"This is My Default %s Address","Tämä on oletus %s -osoite"
"To Cart","Ostoskoriin"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","Näyttääksesi y-tunnuksen kaupan puolella, aseta Näytä alv-numero kaupan puolella -asetus päälle."
"Total","Yhteensä"
"Type","Tyyppi"
"Unknown","Tuntematon"
"Unsubscribe from Newsletter","Peruuta uutiskirjeen tilaus"
"Update","Päivitä"
"Update customer address data","Päivitä asiakasosoitetieto"
"Update customer data","Päivitä asiakastiedot"
"Use as My Default %s Address","Käytä oletus %s -osoitteena"
"Use as My Default Billing Address","Käytä oletusmaksuosoitteena"
"Use as My Default Shipping Address","Käytä oletustoimitusosoitteena"
"Use as my default billing address","Käytä oletusmaksuosoitteena"
"Use as my default shipping address","Käytä oletustoimitusosoitteena"
"VAT Number","Alv-numero"
"VAT number","Alv-numero"
"VAT Request Date","VAT Request Date"
"VAT Request Identifier","VAT Request Identifier"
"Validate VAT Number","Tarkista alv-numero"
"Validate on Each Transaction","Vahvista jokaisessa maksutapahtumassa"
"Validation Error Group","Validation Error Group"
"View","Näytä"
"View Order","Näytä tilaus"
"Visitor","Vieras"
"Visitors Only","Vain rekisteröitymättömille"
"Website","Sivusto"
"Welcome Email","Tervetuloasähköposti"
"Wishlist","Kauppalista"
"Wishlist - %d item(s)","Kauppalista - %d tuotetta"
"Would you like to change the Customer Group for this order?","Vaihdetaanko asiakasryhmä tähän tilaukseen?"
"Wrong confirmation key.","Vahvistusavain on väärä."
"Wrong customer account specified.","Asiakastili on määritelty väärin."
"Wrong email.","Sähköpostiosoite on väärin."
"Wrong transactional account email type","Wrong transactional account email type"
"YYYY","VVVV"
"Year","Vuosi"
"You are currently not subscribed to any newsletter.","Tällä hetkellä et ole minkään uutiskirjeen tilaaja."
"You are currently not subscribed to our newsletter.","Tällä hetkellä et ole uutiskirjeemme tilaaja."
"You are currently subscribed to 'General Subscription'.","Olet 'Yleisen uutiskirjeen' tilaaja."
"You are currently subscribed to our newsletter.","Olet uutiskirjeen tilaaja."
"You are now logged out","Olet kirjautunut ulos"
"You have logged out and will be redirected to our homepage in 5 seconds.","Olet nyt kirjautunut ulos verkkokaupasta ja puodin etusivu aukeaa viiden sekunnin kuluttua."
"You have no additional address entries in your address book.","Sinulla ei ole muita osoitteita osoitekirjassa."
"You have no additional entries in your address book.","Sinulla ei ole muita osoitteita osoitekirjassa."
"You have no default billing address in your address book.","Sinulla ei ole oletusmaksuosoitetta osoitekirjassa."
"You have no default entries in your address book.","Sinulla ei ole oletusosoitteita osoitekirjassa."
"You have no default shipping address in your address book.","Sinulla ei ole oletustoimitusosoitetta osoitekirjassa."
"You have not set a default billing address.","Et ole määritellyt oletusmaksuosoitetta."
"You have not set a default shipping address.","Et ole määritellyt oletustoimitusosoitetta."
"You have placed no orders yet.","Et ole tehnyt yhtään tilausta."
"You have placed no products yet.","Et ole valinnut tuotteita."
"You will be charged tax.","Vero tullaan veloittamaan."
"You will not be charged tax.","Veroja ei tulla veloittamaan."
"Your Tax ID cannot be validated.","Verotunnistetta ei voi tarkistaa."
"Your VAT ID was successfully validated.","Verotunniste on tarkistettu."
"Your account balance is: %s","Tilisi saldo on tällä hetkellä: %s"
"Your password has been updated.","Salasana on päivitetty."
"Your password reset link has expired.","Salasanan nollauslinkin voimassaolo on kulunut umpeen."
"ZIP","Postinumero"
"ZIP/Post Code","Postinumero"
"Zip/Postal Code","Postinumero"
"n/a","ei saatavissa"
"or","tai"
"Associate to Website","Yhdistä sivustoon"
"Created From","Lisätty kohteesta"
"Date Of Birth","Syntymäaika"
