"Any","Mikä tahansa"
"Any Attribute Set","Kaikki ominaisuuksien kokoelmat"
"Any Group","Kaikki ryhmät"
"Any Status","Kaikki tilat"
"Any Store","Kaikki kaupat"
"Any Type","Kaikki tyypit"
"Any Visibility","Kaikki näkyvyydet"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Kaikki tieto ennen varmuuskopiota menetetään. Sisältäen ylläpitäjät, asiakkaat ja tilaukset."
"Archive file name:","Arkiston tiedostonimi:"
"Are you sure that you want to delete this template?","Poistetaanko tämä pohja?"
"Are you sure that you want to strip tags?","Poistetaanko (strip) nämä asiasanat?"
"Are you sure you want to do this?","Haluatko varmasti tehdä tämän?"
"Are you sure you want to proceed?","Haluatko varmasti jatkaa?"
"Area","Alue"
"As low as:","Niin alhainen kuin:"
"Assigned","Asetettu"
"Associated Tags","Liitetyt asiasanat"
"Attribute Set Name:","Ominaisuuskokoelman nimi:"
"Attributes","Ominaisuudet"
"Authorization confirmed","Lupa vahvistettu"
"Authorize","Varmenna"
"Authorize application","Lupahakemus"
"Authorized OAuth Tokens","Varmistetut OAuth tunnukset"
"Automatic (equalize price ranges)","Automaattinen (equalize price ranges)"
"Automatic (equalize product counts)","Automaattinen (equalize product counts)"
"Average Order Amount","Tilausten keskihinta"
"Average Orders","Keskimääräinen tilaus"
"BINARY","BINÄÄRI"
"Back","Takaisin"
"Back to Login","Takaisin sisäänkirjautumiseen"
"Backup","Varmuuskopio"
"Backup Name","Varmuuskopion nimi"
"Backup options","Varmuuskopion asetukset"
"Backups","Varmuuskopiot"
"Base currency","Perusvaluutta"
"Bcc","Piilokopio"
"Bestsellers","Myydyimmät"
"Billing Address","Maksuosoite"
"Billing Address: ","Maksuosoite: "
"Billing Agreement","Maksusopimus"
"Billing Agreements","Maksusopimukset"
"Block Information","Sisältölohkon tiedot"
"Both (without and with tax)","Molemmat (veroton ja verollinen)"
"Both IPN and PDT","Molemmat IPN ja PDT"
"Browse Files...","Selaa tiedostoja..."
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Yhdistelmätuote ei voi sisältää muokattavia vaihtoehtoja jos käytössä on muuttuva hinta. Valintoja ei tallenneta."
"CMS","CMS"
"CRITICAL","KRIITTINEN"
"CSV","CSV"
"CSV / Tab separated","CSV / Sarake-eroteltu"
"Cache Control","Välimuistin toiminta"
"Cache Control (beta)","Välimuistin toiminta (beta)"
"Cache Management","Välimuisti"
"Cache Type","Välimuistin tyyppi"
"Cancel","Peruuta"
"Callforprice Upload","Kysy hinta nouto"
"Cannot add new comment.","Uutta kommenttia ei voi lisätä."
"Cannot add tracking number.","Seurantanumeroa ei voi lisätä."
"Cannot create an invoice without products.","Laskua ei voi lisätä ilman tuotteita."
"Cannot create credit memo for the order.","Tilaukseen ei voi lisätä hyvityslaskua."
"Cannot delete the design change.","Ulkoasun muutosta ei voi poistaa."
"Cannot delete tracking number.","Seurantanumeroa ei voi poistaa."
"Cannot do shipment for the order separately from invoice.","Toimitusta ei voida tehdä erillään laskusta."
"Cannot do shipment for the order.","Tilaukselle ei voi tehdä toimitusta."
"Cannot initialize shipment for adding tracking number.","Cannot initialize shipment for adding tracking number."
"Cannot initialize shipment for delete tracking number.","Cannot initialize shipment for delete tracking number."
"Cannot load track with retrieving identifier.","Cannot load track with retrieving identifier."
"Cannot retrieve tracking number detail.","Seurantanumeron tietojen noutaminen ei onnistu."
"Cannot save shipment.","Toimitusta ei voi tallentaa."
"Cannot save the credit memo.","Hyvityslaskua ei voi tallentaa."
"Cannot send shipment information.","Toimituksen tietoja ei voi lähettää."
"Cannot update item quantity.","Kohteen määrää ei voi päivittää."
"Cannot update the item's quantity.","Kohteen määrää ei voi päivittää."
"Catalog","Luettelo"
"Catalog Price Rules","Luettelon hintasäännöt"
"Catalog Rewrites","Luettelon uudelleenohjaukset"
"Categories","Luokat"
"Category","Luokka"
"Category:","Luokka:"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","Kaavio on pois käytöstä. Jos haluat ottaa sen käyttöön, paina <a href=""%s"">tästä"
"Checkbox","Valintaruutu"
"Child Transactions","Maksutapahtumaan liittyvät tapahtumat"
"Choose Store View:","Kauppanäkymä:"
"Choose an attribute","Valitse ominaisuus"
"Chosen category does not associated with any website, so url rewrite is not possible.","Valittu luokka ei ole yhdistetty mihinkään sivustoon, joten uudelleenohjaus ei ole mahdollinen."
"Chosen product does not associated with any website, so url rewrite is not possible.","Valittu tuote ei ole yhdistetty mihinkään sivustoon, joten uudelleenohjaus ei ole mahdollinen."
"Clear","Tyhjennä"
"Close","Sulje"
"Comment text field cannot be empty.","Kommenttikenttä ei voi olla tyhjä."
"Complete","Valmis"
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields"
"Configuration","Asetukset"
"Confirm New Password","Vahvista uusi salasana"
"Confirm token authorization Pop Up for admin","Confirm token authorization Pop Up for admin"
"Confirm token authorization for admin","Confirm token authorization for admin"
"Confirmation Of Authorization","Luvan vahmistaminen"
"Confirmed email:","Sähköpostiosoite vahvistettu:"
"Connect with the Magento Community","Magenton kotisivu"
"Continue","Jatka"
"Convert to Plain Text","Muunna pelkäksi tekstiksi"
"Cookie (unsafe)","Eväste (turvaton)"
"Country","Maa"
"Country:","Maa:"
"Coupons","Kupongit"
"Create","Lisää"
"Create DB Backup","Luo varmuuskopio tietokannasta"
"Create New Attribute","Lisää uusi ominaisuus"
"Create URL Rewrite:","Lisää uudelleenohjaus:"
"Created At","Lisätty"
"Credit Card %s","Luottokortti %s"
"Credit Memo History","Hyvityslaskuhistoria"
"Credit Memo Totals","Hyvityslaskujen kokonaissumma"
"Credit Memos","Hyvityslaskut"
"Credit memo #%s comment added","Hyvityslaskuun %s lisätty kommentti"
"Credit memo #%s created","Hyvityslasku %s on lisätty"
"Credit memo's total must be positive.","Hyvityslaskun loppusumma täytyy olla positiivinen."
"Currency","Valuutta"
"Currency ""%s"" is used as %s in %s.","Currency ""%s"" is used as %s in %s."
"Currency Information","Valuutan tiedot"
"Currency Setup Section","Valuutan asetukset -osio"
"Current Configuration Scope:","Nykyinen asetusten näkymä:"
"Current Month","Kuluva kuukausi"
"Custom","Muokattu"
"Custom Variable ""%s""","Muokattu muuttuja ""%s"""
"Custom Variables","Muuttujien muokkaus"
"Customer","Asiakas"
"Customer Group:","Asiakasryhmä:"
"Customer Groups","Asiakasryhmät"
"Customer Name","Asiakkaan nimi"
"Customer Reviews","Asiakkaiden arvostelut"
"Customer Shopping Carts","Asiakkaiden ostoskorit"
"Customer Since:","Asiakkaana alkaen:"
"Customer Tax Classes","Asiakkaiden veroluokat"
"Customer with the same email already exists.","Sähköpostiosoitetta käyttää jo toinen asiakas."
"Customers","Asiakkaat"
"Customers by Number of Orders","Asiakkaat tilausten lukumäärän mukaan"
"Customers by Orders Total","Asiakkaat tilausten loppusumman mukaan"
"DHTML Date/Time Selector","Toiminnallinen päivä / aika -valintaikkuna"
"Dashboard","Ilmoitustaulu"
"Data Format","Päiväyksen muoto"
"Data transfer:","Tiedonsiirto:"
"Database","Tietokanta"
"Dataflow - Advanced Profiles","Dataflow - vaativammat profiilit"
"Dataflow - Profiles","Dataflow - profiilit"
"Date","Päivämäärä"
"Date & Time","Päivämäärä ja aika"
"Date Added","Lisätty"
"Date Updated","Päivitetty"
"Date selection:","Päivämäärän valinta:"
"Date selector","Päivämäärän valitsin"
"Day","Päivä"
"Decimal separator:","Desimaalierotin:"
"Default (Admin) Values","Oletusarvot (ylläpito)"
"Default Billing Address","Oletusmaksuosoite"
"Default Config","Oletusasetukset"
"Default Template from Locale","Oletuspohja kielihakemistosta"
"Default Values","Oletusarvot"
"Default display currency ""%s"" is not available in allowed currencies.","Oletusvaluutta ""%s"" ei ole saatavilla sallituissa valuutoissa."
"Default scope","Oletuslaajuus"
"Delete","Poista"
"Delete %s","Poista %s"
"Delete %s '%s'","Poista %s '%s'"
"Delete File","Poista tiedosto"
"Delete Image","Poista kuva"
"Delete Profile","Poista profiili"
"Delete Role","Poista rooli"
"Delete Store","Poista kauppa"
"Delete Store View","Poista kauppanäkymä"
"Delete Template","Poista pohja"
"Delete User","Poista käyttäjä"
"Delete Website","Poista sivusto"
"Description","Kuvaus"
"Design","Ulkoasu"
"Design Section","Ulkoasu -osio"
"Details","Kuvaus"
"Developer Section","Kehittäjä -osio"
"Direction:","Suunta:"
"Disable","Poista käytöstä"
"Disabled","Pois käytöstä"
"Display %s first","Näytä %s ensin"
"Display default currency","Näytä oletusvaluutta"
"Distributed under GNU LGPL. See %s for details.","Jaetaan GNU LGPL -lisenssillä. Lue lisää %s."
"Do you really want to KILL parallel process and start new indexing process?","KESKEYTETÄÄNKÖ rinnakkainen suoritus ja aloitetaan ideksointi uudestaan?"
"Do you really want to proceed?","Haluatko varmasti jatkaa?"
"Download","Lataa"
"Downloads","Lataukset"
"Drag to move","Siirrä vetämällä"
"Drop-down","Alasvetovalikko"
"Edit","Muokkaa"
"Edit Design Change","Muokkaa ulkoasun vaihtoa"
"Edit Email Template","Muokkaa sähköpostipohjaa"
"Edit Order","Muokkaa tilausta"
"Edit Poll","Muokkaa kyselyä"
"Edit Queue","Muokkaa lähetysjonoa"
"Edit Review","Muokkaa arvostelua"
"Edit Role","Muokkaa roolia"
"Edit Store View","Muokkaa kauppanäkymää"
"Edit System Template","Muokkaa järjestelmämallipohjaa"
"Edit Template","Muokkaa pohjaa"
"Edit URL Rewrite","Muokkaa uudelleenohjausta"
"Edit User","Muokkaa käyttäjää"
"Edit User '%s'","Muokkaa käyttäjää '%s'"
"Edit Website","Muokkaa sivustoa"
"Email","Sähköposti"
"Email Address:","Sähköpostiosoite:"
"Email Preview","Sähköpostin esikatselu"
"Email to a Friend","Lähetä ystävälle"
"Email:","Sähköposti:"
"Enable","Ota käyttöön"
"Enabled","Käytössä"
"Enclose Values In:","Aseta arvot merkkien sisään:"
"Entity Attributes","Kokonaisuuden ominaisuudet"
"Entity Type","Kokonaisuuden tyyppi"
"Entity type:","Kokonaisuuden tyyppi:"
"Error","Virhe"
"Excel XML","Excel  XML"
"Excl. Tax","Veroton"
"Exclude media folder from backup","Sulje mediakansio varmuuskopiosta pois"
"Export","Vienti"
"Export CSV","Vie CSV"
"Export Filters","Vientisuodattimet"
"Export to:","Vie kohteeseen:"
"Export:","Vie:"
"External Page Cache","External Page Cache"
"FTP Host","FTP isäntä"
"FTP Host[:Port]","FTP isäntä[:Portti]"
"FTP Login","FTP kirjautumistunnus"
"FTP Password","FTP salasana"
"FTP credentials","FTP tunnistetiedot"
"Failed","Epäonnistui"
"Failed to add a product to cart by id ""%s"".","Tuotteen lisääminen ostoskoriin tunnisteella ""%s"" epäonnistui."
"Failed to cancel the billing agreement.","Maksusopimuksen peruutus epäonnistui."
"Failed to clear the JavaScript/CSS cache.","JavaSrcript/CSS välimuistin tyhentäminen epäonnistui."
"Failed to delete the billing agreement.","Maksusopimuksen poistaminen epäonnistui."
"Failed to update the profile.","Profiilin päivitys epäonnistui."
"Field","Kenttä"
"Field Mapping","Kentät"
"File","Tiedosto"
"File Information","Tiedoston tiedot"
"File System","Tiedostojärjestelmä"
"File mode","Tiedostomuoto"
"File name:","Tiedoston nimi:"
"File size should be more than 0 bytes","Tiedoston koon pitää olla enemmän kuin 0 tavua."
"Finished profile execution.","Profiilin suoritus on valmis."
"First Invoice Created Date","Ensimmäinen lasku lisätty"
"First Name","Etunimi"
"First Name is required field.","Etunimi on pakollinen"
"First Name:","Etunimi:"
"Fixed","Kiinteä"
"Flush Catalog Images Cache","Tyhjennä luettelon kuvien välimuisti"
"Flush JavaScript/CSS Cache","Tyhjennä JavaScript/CSS välimuisti"
"For category","Luokalle"
"For latest version visit: %s","Viimeisin versio osoitteesta %s"
"For product","Tuotteelle"
"Forgot Admin Password","Ylläpitäjän salasana unohtunut"
"Forgot your password?","Salasana unohtunut?"
"Forgot your user name or password?","Unohditko käyttäjätunnuksen tai salasanan?"
"From","Alkaen"
"GLOBAL","GLOBAALI"
"Gb","Gt"
"General Information","Yleistiedot"
"General Section","Yleinen -osio"
"Get Image Base64","Hanki Base64 -kuva"
"Get help for this page","Ohje (eng)"
"Give the verifier code to application administrator","Give the verifier code to application administrator"
"Global Attribute","Globaali ominaisuus"
"Global Record Search","Yleinen tietuehaku"
"Global Search","Yleishaku"
"Go Today","Siirry tähän päivään"
"Go to messages inbox","Siirry Saapuneet -kansioon"
"Go to notifications","Siirry ilmoituksiin"
"Google Base","Google Base"
"Google Sitemaps","Google sivukartat"
"Grand Total","Loppusumma"
"Grid (default) / List","Taulukko (oletus) / Luettelo"
"Grid Only","Vain taulukko"
"Group:","Ryhmä:"
"Guest","Vieras"
"HTTP (unsecure)","HTTP (salaamaton, ei SSL)"
"HTTPS (SSL)","HTTPS (salattu, SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Auta pitämään Magento virheettömänä - Ilmoita kaikista virheistä"
"Helper attributes should not be used in custom layout updates.","Helper attributes should not be used in custom layout updates."
"Helper for options rendering doesn't implement required interface.","Helper for options rendering doesn't implement required interface."
"Home","Etusivu"
"ID","Tunniste"
"ID Path","Tunnisteen polku"
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","Jos ominaisuuden arvoa ei määritellä kauppanäkymälle, käytetään ylläpidon arvoa."
"IP Address","IP-osoite"
"IPN (Instant Payment Notification) Only","Vain IPN (välitön makstutiedon siirto)"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Jos verkkokaupasta löytyy osoitteeseen %s liitetty tili, sinulle lähetetään sähköposti jolla voit asettaa uuden salasanan."
"If this message persists, please contact the store owner.","Jos tämä viesti toistuu, ota yhteyttä asiakaspalveluun."
"Images (.gif, .jpg, .png)","Kuvat (.gif, .jpg, .png)"
"Images Cache","Kuvien välimuisti"
"Import","Tuonti"
"Import Service","Tuontipalvelu"
"Import and Export","Tuonti ja vienti"
"Import and Export Tax Rates","Verokantojen tuonti ja vienti"
"Import/Export","Tuonti / Vienti"
"Import/Export Advanced","Edistynyt tuonti / vienti"
"Import/Export Profile","Profiilin tuonti ja vienti"
"Important: ","Tärkeää: "
"Imported <strong>%s</strong> records","Tuotu <strong>%s</strong> tietuetta"
"In","Missä"
"In Database:","Tietokannassa:"
"In File:","Tiedostossa:"
"Inactive","Ei käytössä"
"Incl. Tax","Verollinen"
"Include in Navigation Menu","Sisällytä navigaatiovalikkoon"
"Incoming Message","Saapunut viesti"
"Insert Variable...","Lisää muuttuja..."
"Interactive","Interaktiivinen"
"Interface Locale: %s","Käyttöliittymän kieli: %s"
"Invalid Form Key. Please refresh the page.","Virheellinen lomakkeen avain. Lataa sivu uudestaan."
"Invalid Import Service Specified","Määritelty virheellinen tuontipalvelu."
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","POST tieto on virheellinen (tarkista post_max_size ja upload_max_filesize -asetukset php.ini-tiedostosta)."
"Invalid Secret Key. Please refresh the page.","Virheellinen Salainen avain. Lataa sivu uudestaan."
"Invalid User Name or Password.","Virheellinen käyttäjätunnus tai salasana."
"Invalid directory: %s","Virheellinen hakemisto: %s"
"Invalid email address ""%s"".","Sähköpostiosoite ""%s"" on virheellinen."
"Invalid email address.","Sähköpostiosoite on virheellinen."
"Invalid file: %s","Virheellinen tiedosto: %s"
"Invalid input data for %s => %s rate","Virheellinen syöttötieto kohteelle %s => %s valuuttakurssi"
"Invalid parent block for this block","Virheellinen isäntälohko tälle lohkolle"
"Invalid parent block for this block.","Virheellinen isäntälohko tälle lohkolle."
"Invalid password reset token.","Salasanan nollaustunniste on virheellinen."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Virheellinen lähettäjän nimi: ""%S"". Käytä vain näkyviä merkkejä ja välilyöntejä."
"Invalid timezone","Virheellinen aikavyöhyke"
"Invalidated","Virheellinen"
"Inventory Stock Status","Varaston tila"
"Invoice #%s comment added","Laskuun %s on lisätty kommentti"
"Invoice #%s created","Lasku %s on lisätty"
"Invoice History","Laskuhistoria"
"Invoice Totals","Laskujen kokonaissummat"
"Invoice canceling error.","Laskun peruutusvirhe."
"Invoice capturing error.","Invoice capturing error."
"Invoice voiding error.","Laskun mitätöintivirhe."
"Invoices","Laskut"
"Is Active","Käytössä"
"Is Closed","Suljettu"
"Is Default","Oletus"
"Issue Number","Tapahtumanumero"
"Items","Tuotteet (lkm)"
"JavaScript seems to be disabled in your browser.","Näyttää siltä että JavaSrcript on pois käytöstä selaimessasi."
"JavaScript/CSS","JavaScript / CSS"
"JavaScript/CSS Cache","JavaScript/CSS välimuisti"
"Kb","Kt"
"Last 24 Hours","Viimeiset 24 tuntia"
"Last 5 Orders","Viimeiset 5 tilausta"
"Last 5 Search Terms","Viimeiset 5 hakusanaa"
"Last 7 Days","Viimeiset 7 päivää"
"Last Credit Memo Created Date","Viimeisen hyvityslaskun lisäyspäivä"
"Last Invoice Created Date","Viimeisen laskun lisäyspäivä"
"Last Logged In (%s):","Viimeksi sisäänkirjautunut (%s):"
"Last Logged In:","Sisäänkirjautuminen:"
"Last Name","Sukunimi"
"Last Name is required field.","Sukunimi on pakollinen."
"Last Name:","Sukunimi:"
"Last updated: %s. To refresh last day's <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Viimeisin päivitys: %s. Päivittääksesi edellisen päivän <a href=""%s"">tilastot</a>, paina <a href=""%s"">tästä</a>."
"Latest Message:","Viimeisin viesti:"
"Layered Navigation Indices","Kerroksittaisen navigaation indeksit"
"Layered Navigation Indices were refreshed.","Kerroksittaisen navigaation indeksit on päivitetty."
"Leave empty to use tax identifier","Tyhjänä käytetään veron tunnistetta"
"License Keys","Lisenssiavaimet"
"Lifetime Sales","Myynti alusta asti"
"Lifetime statistics have been updated.","Ikuiset tilastot on päivitetty."
"Links","Linkit"
"Links with associated products will retain only after saving current product.","Linkit liittyviin tuotteisiin säilyvät vain tallennettaessa nykyinen tuote."
"List (default) / Grid","Luettelo (oletus) / Taulukko"
"List Only","Vain luettelo"
"Load Template","Lataa pohja"
"Load default template","Lataa oletuspohja"
"Loading...","Noudetaan..."
"Local Server","Paikallinen palvelin"
"Local/Remote Server","Paikallinen-/Etäpalvelin"
"Locale","Kieli"
"Log In","Kirjaudu sisään"
"Log Out","Kirjaudu ulos"
"Log in to Admin Panel","Verkkokaupan ylläpitoon kirjautuminen"
"Log in to use <strong>%s</strong>","Kirjaudu sisään käyttääksesi <strong>%s</strong>"
"Log into Magento Admin Page","Verkkokaupan ylläpitoon kirjautuminen"
"Logged in as %s","Kirjautuneena  %s"
"Login","Kirjaudu sisään"
"Low Stock","Alhainen varastotilanne"
"MAJOR","KORKEA"
"MINOR","ALHAINEN"
"MS Excel XML","MS Excel XML "
"Magento Admin","Verkkokaupan ylläpito"
"Magento Commerce - Administrative Panel","Magento Commerce – Ylläpito"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Magento Connect Manager"
"Magento Logo","Magento Logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento on Magento Inc. tavaramerkki.  &copy; %s Magento Inc."
"Magento root directory","Magenton juurihakemisto"
"Magento ver. %s","Magento versio %s"
