"Initial Fees","Initial Fees"
"Initial period payment","Initial period payment"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Tietoja ei ole riittävästi osoitelapun tekemiseen. Tarkista kaupan tiedot ja toimitusasetukset."
"Invalid block: %s.","Sisältölohko %s on virheellinen."
"Invalid carrier specified.","Määritelty operaattori on virheellinen."
"Invalid draw line data. Please define ""lines"" array.","Invalid draw line data. Please define ""lines"" array."
"Invalid entity model","Invalid entity model"
"Invalid item option format.","Kohteen vaihtoehdon muoto on virheellinen."
"Invalid qty to invoice item ""%s""","Tuotteen ""%s"" laskutettava määrä on virheellinen."
"Invalid qty to refund item ""%s""","Tuotteen ""%s"" hyvitettävä määrä on virheellinen."
"Invalid qty to ship for item ""%s""","Tuotteen ""%s"" lähetettävä määrä on virheellinen."
"Invalid renderer model","Invalid renderer model"
"Invalid request for adding product to quote.","Invalid request for adding product to quote."
"Invoice","Lasku"
"Invoice #","Lasku "
"Invoice # ","Lasku  "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Lasku %1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Lasku %s"
"Invoice Comment Email Sender","Laskun kommenttisähköpostin lähettäjä"
"Invoice Comment Email Template","Laskun kommenttisähköpostin mallipohja"
"Invoice Comment Email Template for Guest","Laskun kommenttisähköpostin mallipohja rekisteröitymättömälle"
"Invoice Comments","Laskun kommentit"
"Invoice Date","Laskupäivä"
"Invoice Email Sender","Laskusähköpostin lähettäjä"
"Invoice Email Template","Laskusähköpostin mallipohja"
"Invoice Email Template for Guest","Laskusähköpostin mallipohja rekisteröitymättömälle"
"Invoice Update","Laskun päivitys"
"Invoice Update for Guest","Laskun päivitys rekisteröitymättömälle"
"Invoice and Packing Slip Design","Laskun ja lähetteen ulkoasu"
"Invoice and Ship","Lasku ja toimitus"
"Invoice canceling problem.","Laskun perumisessa ilmeni ongelma."
"Invoice cannot be canceled.","Laskua ei voi perua."
"Invoice cannot be captured.","Laskua ei voida vastaanottaa."
"Invoice cannot be voided.","Laskua ei voi mitätöidä."
"Invoice capturing problem.","Laskun vastaanotto-ongelma."
"Invoice void problem","Laskun mitätöintiongelma"
"Invoice will be created without communication with payment gateway.","Lasku lisätään ilman maksuyhteyskäsittelyä."
"Invoiced","Laskutettu"
"Invoices","Laskut"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"". Credit Memo has not been created. Please create offline Credit Memo."
"Is Closed","Suljettu"
"Item","Tuote"
"Item Status","Tuotteen tila"
"Item object is not specified.","Item object is not specified."
"Item options declaration error.","Item options declaration error."
"Item ordered qty","Tilattujen tuotteiden määrä"
"Item qty declaration error.","Item qty declaration error."
"Items","Tuotteet (lkm)"
"Items Invoiced","Laskutetut tuotteet"
"Items Ordered","Tilatut tuotteet"
"Items Refunded","Hyvitetyt tuotteet"
"Items Shipped","Toimitetut tuotteet"
"Items in the Package","Paketin tuotteet"
"Items maximum quantity or price do not allow checkout.","Tuotteiden enimmäismäärä tai hinta ei salli maksamista."
"Items options declaration error.","Items options declaration error."
"Items to Refund","Hyvitettävät tuotteet"
"Items to Ship","Toimitettavat tuotteet"
"Key","Avain"
"Last Name","Sukunimi"
"Last Ordered Items","Viimeksi tilatut tuotteet"
"Last status can't be unassigned from state.","Viimeisintä tilaa ei voi erottaa vaiheesta."
"Length","Pituus"
"Link to the New Order","Linkki uuteen tilaukseen"
"Link to the Previous Order","Linkki edelliseen tilaukseen"
"Logo for HTML Print View","HTML-tulosteen logo"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Vain HTML-dokumentin logo. Tyhjänä käytetään oletuslogoa.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","PDF-tulosteen logo (200x50)"
"Make Check payable to:","Kirjoita shekki asiakkaalle:"
"Manage","Hallinnoi"
"Maximum amount available to refund is %s","Hyvityksen suurin sallittu määrä on %s"
"Maximum shipping amount allowed to refund is: %s","Hyvityksen sallittu enimmäistoimitussumma on: %s"
"Message","Viesti"
"Message:","Viesti:"
"Minimum Amount","Vähimmäissumma"
"Minimum Order Amount","Vähimmäistilaus"
"Mixed","Sekoitettu"
"Most Viewed","Katsotuimmat"
"Most Viewed Products Report","Katsotuimpien tuotteiden raportti"
"Move to Shopping Cart","Siirrä ostoskoriin"
"Move to Wishlist","Siirrä kauppalistaan"
"Multi-address Description Message","Moniosoite kuvauksen viesti"
"Multi-address Error to Show in Shopping Cart","Ostoskorissa näytettävä moniosoite -virheilmoitus"
"My Orders","Tilaukset"
"My Orders - Details","Omat tilaukset – lisätiedot"
"N/A","ei saatavilla"
"Name","Nimi"
"New","Uusi"
"New Billing Agreement","Uusi maksusopimus"
"New Credit Memo","Uusi hyvityslasku"
"New Credit Memo for Guest","Uusi hyvityslasku rekisteröitymättömälle "
"New Credit Memo for Invoice #%s","Uusi hyvityslasku laskulle #%s"
"New Credit Memo for Order #%s","Uusi hyvityslasku tilaukselle #%s"
"New Invoice","Uusi lasku"
"New Invoice and Shipment for Order #%s","Uusi lasku ja toimitus tilaukselle %s"
"New Invoice for Guest","Uusi lasku rekisteröitymättömälle"
"New Invoice for Order #%s","Uusi lasku tilaukselle %s"
"New Order","Uusi tilaus"
"New Order Confirmation Email Sender","Uuden tilauksen vahvistussähköpostin lähettäjä"
"New Order Confirmation Template","Uuden tilauksen mallipohja"
"New Order Confirmation Template for Guest","Uuden tilauksen mallipohja rekisteröitymällömälle"
"New Order RSS","Uusi tilauksen RSS-syöte"
"New Order Status","Uusi tilauksen tila"
"New Order for Guest","Uusi tilaus rekisteröitymättömälle"
"New Shipment","Uusi toimitus"
"New Shipment for Guest","Uusi toimitus rekisteröitymättömälle"
"New Shipment for Order #%s","Uusi toimitus tilaukselle %s"
"Newsletter Subscription","Uutiskirjeiden tilaus"
"No","Ei"
"No Items","Ei kohteita"
"No Items To Refund","Ei hyvitettäviä tuotteita"
"No Payment Methods","Ei maksutapoja"
"No detail for number ""%s""","Ei lisätietoja numerolla ""%s"""
"No information available.","Tietoja ei ole saatavilla."
"No items","Ei tuotteita"
"No order(s) were put on hold.","Yhtään tilausta ei asetettu pitoon."
"No order(s) were released from holding status.","Yhtään tilausta ei vapautettu pidosta."
"No ordered items","Ei tilattuja tuotteita"
"No shipping information available","Toimitustietoja ei ole käytettävissä"
"Nominal Items","Nominal Items"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Nominal item can be purchased standalone only. To proceed please remove other items from the quote."
"Nominal order registered.","Nominal order registered."
"Not Capture","Not Capture"
"Not Initialized","Ei ole otettu käyttöön"
"Not Notified","Ei ole ilmoitettu"
"Not enough valid data to save the parent transaction ID.","Not enough valid data to save the parent transaction ID."
"Notification Not Applicable","Ei käytettävissä olevaa ilmoitusta"
"Notified","Ilmoitettu"
"Notify Customer by Email","Ilmoita asiakkaalle sähköpostilla"
"Number","Numero"
"Number of Invoiced Orders","Laskutetut tilaukset"
"Number of Orders","Tilaukset"
"Number of Refunded Orders","Hyvitettyjä tilauksia"
"OK","OK "
"Offline Refunded","Ei verkkokaupan kautta tehty hyvitys WK?"
"On Hold","Pidossa"
"Online Refunded","Verkkokaupan kautta tehty hyvitys"
"Order","Tilaus"
"Order #","Tilaus "
"Order # ","Tilaus  "
"Order # %s","Tilaus %s"
"Order # %s %s | %s","Tilaus %s %s | %s"
"Order #%s","Tilaus %s"
"Order #%s - %s","Tilaus %s - %s"
"Order API","Tilaus API"
"Order Address Information","Tilauksen osoitetiedot"
"Order Comment","Viesti tilaukseen"
"Order Comment Email Sender","Tilauksen kommenttisähköpostin lähettäjä"
"Order Comment Email Template","Tilauksen kommenttisähköpostin mallipohja"
"Order Comment Email Template for Guest","Tilauksen kommenttisähköpostin mallipohja rekisteröitymättömälle"
"Order Comments","Tilauksen kommentit"
"Order Credit Memos","Tilauksen hyvityslaskut"
"Order Currency:","Tilauksen valuutta:"
"Order Date","Tilauspäivä"
"Order Date (%s)","Tilauspäivä (%s)"
"Order Date: ","Tilauspäivä: "
"Order Date: %s","Tilauspäivä: %s"
"Order Details","Tilauksen lisätiedot"
"Order Grand Total","Tilauksen loppusumma"
"Order History","Tilaushistoria"
"Order History Info","Tilaushistorian tiedot"
"Order ID","Tilausnumero"
"Order Information","Tilauksen tiedot"
"Order Invoices","Tilauksen laskut"
"Order Shipments","Tilauksen toimitukset"
"Order State","Tilausvaihe"
"Order Status","Tilauksen tila"
"Order Status Information","Tilauksen tilan tiedot"
"Order Statuses","Tilausten tilat"
"Order Subtotal","Tilauksen välisumma"
"Order Taxes Report Grouped by Tax Rates","Tilausten veroraportti ryhmiteltynä verokannoittain"
"Order Total","Tilauksen loppusumma"
"Order Totals","Tilausten loppusummat"
"Order Update","Tilauksen päivitys"
"Order Update for Guest","Tilauksen päivitys rekisteröitymättömälle"
"Order View","Tilauksen näkymä"
"Order credit memo","Tilauksen hyvityslasku"
"Order does not allow to be canceled.","Tilausta ei voi perua."
"Order invoice","Tilauksen lasku"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Order is suspended as its authorizing amount %s is suspected to be fraudulent."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Order is suspended as its capture amount %s is suspected to be fraudulent."
"Order object is not specified.","Tilauksen kohdetta ei ole määritelty."
"Order saving error: %s","Tilauksen tallennusvirhe: %s"
"Order shipments","Tilauksen toimitukset"
"Order status does not exist.","Tilauksella ei ole tilaa."
"Order status with the same status code already exist.","Tilauksen tila samalla tilakoodilla on jo olemassa."
"Order was placed using %s","Tilauksessa käytettiin: %s"
"Ordered","Tilattu"
"Ordered amount of %s.","Tilattu summa %s."
"Ordering amount of %s is pending approval on gateway.","Tilauksen summa %s odottaa hyväksyntää maksuyhteydessä."
"Orders","Tilaukset"
"Orders and Returns","Tilaukset ja palautukset"
"Orders and Returns Search Form","Tilausten ja palautusten hakulomake"
"Original Price","Alkuperäinen hinta"
"Original order item that recurring payment profile correspondss to.","Alkuperäinen tilauksen tuote jota osamaksusopimus vastaa."
"PDF Credit Memos","PDF-hyvityslaskut"
"PDF Invoices","PDF-laskut"
"PDF Packingslips","PDF-lähetyslistat"
"PDF Print-outs","PDF-tulosteet"
"PDF object is not specified.","PDF-kohdetta ei ole määritelty."
"PDF page object is not specified.","PDF-sivun kohdetta ei ole määritelty."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Paketti"
"Package types are disregarded for USPS domestic shipments.","Package types are disregarded for USPS domestic shipments."
"Packages","Paketit"
"Packingslip # ","Lähetyslista  "
"Paid","Maksettu"
"Paid Amount","Maksettu summa"
"Parent Transaction ID","Istäntämaksutapahtuman tunniste"
"Parent transaction ID must have a transaction ID.","Isäntämaksutapahtuman tunnisteella on oltava maksutapahtuman tunniste."
"Partial","Osittainen"
"Payment Failed","Maksu epäonnistui"
"Payment Information","Maksutavan tiedot"
"Payment Method","Maksutapa"
"Payment Method Name","Maksutavan nimi"
"Payment Method:","Maksutapa:"
"Payment Review","Maksun tarkistus"
"Payment disallow storing objects.","Payment disallow storing objects."
"Payment transactions disallow storing objects.","Payment transactions disallow storing objects."
"Payment type","Maksutyyppi"
"Payment update has been made.","Maksun päivitys on tehty."
"Pending","Odottaa"
"Pending Payment","Odottaa maksua"
"Period","Aikaväli"
"Place Order Using Billing Agreements","Aseta tilaus käyttämällä maksusopimuksia"
"Placed from IP","Tehty IP-osoitteesta"
"Please Select Products to Add","Valitse lisättävät tuotteet"
"Please Select a Customer","Valitse asiakas"
"Please Select a Store","Valitse kauppa"
"Please check billing address information. %s","Tarkista maksuosoitetiedot. %s"
"Please check shipping address information. %s","Tarkista toimitusosoitetiedot. %s"
"Please define PDF object before using.","Valitse PDF-kohde ennen käyttöä."
"Please enter positive number in this field.","Kirjoita tähän kenttään positiivinen numero."
"Please select a valid payment method.","Valitse maksutapa."
"Please specify a shipping method.","Määrittele toimitustapa."
"Please specify a valid grid column alias name that exists in grid table.","Please specify a valid grid column alias name that exists in grid table."
"Price","Hinta"
"Print","Tulosta"
"Print All","Tulosta kaikki"
"Print All Invoices","Tulosta kaikki laskut"
"Print All Refunds","Tulosta kaikki hyvitykset"
"Print All Shipments","Tulosta kaikki toimitukset"
"Print Credit Memos","Tulosta hyvityslaskut"
"Print Invoice","Tulosta lasku"
"Print Invoices","Tulosta laskut"
"Print Order","Tulosta tilaus"
"Print Order # %s","Tulosta tilaus %s"
"Print Packingslips","Tulosta lähetyslistat"
"Print Refund","Tulosta hyvitys"
"Print Shipment","Tulosta toimitus"
"Print Shipping Label","Tulosta osoitelappu"
"Print Shipping Labels","Tulosta osoitelaput"
"Processing","Käsitellään"
"Product","Tuote"
"Product Name","Tuotteen nimi"
"Products","Tuotteet"
"Products Bestsellers Report","Parhaiten myyvien tuotteiden raportti"
